岗位名称,公司,规模,公司领域,学历要求,经验要求,技能需求,福利待遇,薪资,薪资原文,省,市,区,商圈,经度,纬度,岗位链接,jobId
游戏测试,广州佳格贸易有限公司,0-20人,互联网,学历不限,经验不限,[],[],5500.0,3-8K,广东,广州,增城区,增江,113.843065,23.283138,https://www.zhipin.com/job_detail/2623b464a06c45531HF53di1EVtS.html,2623b464a06c45531HF53di1EVtS
游戏测试（中级/高级/资深/主管）,某大型游戏上市公司,10000人以上,游戏,本科,3-5年,"['C++', 'Python', '计算机相关专业', '手游测试经验', '丰富的游戏经验', '开发经验', '主机游戏测试经验']","['股票期权', '带薪年假', '年终奖', '节日福利', '补充医疗保险', '餐补', '员工旅游', '免费班车', '定期体检', '交通补助', '五险一金', '包吃']",37500.0,25-50K·16薪,广东,广州,,,113.418382,23.175941,https://www.zhipin.com/job_detail/7e438d2eddff4d110nZ52Ni7GVZY.html,7e438d2eddff4d110nZ52Ni7GVZY
游戏测试,童梦岛科技,0-20人,互联网,学历不限,,"['自动化测试', '手游测试', '功能测试', 'Android测试']","['五险一金', '零食下午茶', '年终奖', '员工旅游', '餐补', '带薪年假']",,100-200元/天,广东,广州,天河区,天河公园,113.37222,23.126417,https://www.zhipin.com/job_detail/7cccf871e07f51101XV-39W9FlpQ.html,7cccf871e07f51101XV-39W9FlpQ
海外游戏测试（英语6级+大厂+海外游戏,讯锡科技,1000-9999人,计算机软件,本科,1-3年,"['丰富的游戏经验', '手游测试经验', '主机游戏测试经验', '英语6级', '海外游戏测试']","['五险一金', '定期体检', '带薪年假', '节日福利', '零食下午茶']",11500.0,11-12K,广东,广州,海珠区,琶洲,113.3459578078481,23.104958250424115,https://www.zhipin.com/job_detail/23343ff33ff28fb90nFz29m-GVpZ.html,23343ff33ff28fb90nFz29m-GVpZ
游戏测试,乐趣无限,100-499人,互联网,本科,3-5年,"['Java', '软件测试经验', '丰富的游戏经验', '手游测试经验', 'MySQL', '开发经验', '计算机相关专业', 'Python']","['交通补助', '年终奖', '节日福利', '员工旅游', '餐补', '团建聚餐', '带薪年假', '零食下午茶', '定期体检', '五险一金']",17500.0,15-20K,广东,广州,天河区,天河公园,113.37056,23.122742,https://www.zhipin.com/job_detail/fcdbb1ea74bace3003F_0tu8FVFZ.html,fcdbb1ea74bace3003F_0tu8FVFZ
游戏测试,拳游,100-499人,游戏,本科,3-5年,"['自动化测试', '手游测试经验', 'LoadRunner']","['有无线网', '生日福利', '带薪年假', '零食下午茶', '团建聚餐', '五险一金']",12500.0,10-15K,广东,广州,天河区,棠下,113.380844,23.117975,https://www.zhipin.com/job_detail/f6b51286dd105d6503Z-39W9F1tX.html,f6b51286dd105d6503Z-39W9F1tX
小游戏投放师,天游,100-499人,游戏,大专,3-5年,"['买量投放', '抖音小游戏', '微信小游戏', 'IAA', 'IAP']","['五险一金', '带薪年假', '餐补', '节日福利']",15000.0,12-18K,广东,广州,,,113.379966,23.117695,https://www.zhipin.com/job_detail/37012027682478920nJ409q_EVBU.html,37012027682478920nJ409q_EVBU
游戏测试，广州（外包）,亿达信息,1000-9999人,计算机软件,大专,1-3年,"['计算机相关专业', '手游测试经验', '主机游戏测试经验', '丰富的游戏经验', '软件测试经验']","['加班补助', '补充医疗保险', '定期体检', '带薪年假', '五险一金', '节日福利']",8000.0,6-10K,广东,广州,天河区,棠下,113.351047,23.118836,https://www.zhipin.com/job_detail/b1ae829b452658730nFz3tq8E1BR.html,b1ae829b452658730nFz3tq8E1BR
游戏UI设计师（研发公司，无需测试）,广州坤游网络科技,100-499人,游戏,学历不限,1-3年,"['格斗游戏', '卡牌/战棋', '五险一金']",['五险一金'],18000.0,12-24K,广东,广州,天河区,棠下,113.379504,23.122113,https://www.zhipin.com/job_detail/09632f1f8f2ee02b031z2NW8ElBU.html,09632f1f8f2ee02b031z2NW8ElBU
游戏测试工程师（实习） (MJ000448),贪玩游戏,1000-9999人,游戏,本科,,"['功能测试', '性能测试', '自动化测试', 'Python', '计算机相关专业', '测试工作经验', 'iOS/Android测试经验', '自动化测试经验']","['工龄奖', '包吃', '定期体检', '带薪年假', '员工旅游', '全勤奖', '五险一金', '生日福利', '股票期权', '年终奖', '节日福利', '交通补助', '绩效奖金', '补充医疗保险', '团建聚餐']",,200-250元/天,广东,广州,天河区,棠下,113.379966,23.117695,https://www.zhipin.com/job_detail/24e426e50bf53d1c0nJ409i-GFBR.html,24e426e50bf53d1c0nJ409i-GFBR
游戏测试/直播测试（中高级-资深）,广州某中型移动互联网公司，专注于一带一路国家的数字化生活服务,100-499人,互联网,本科,1-3年,"['文娱/游戏', '白盒', '协议', '直播业务测试']","['团建聚餐', '绩效奖金', '节日福利', '餐补', '员工旅游', '零食下午茶', '定期体检', '五险一金', '年终奖', '补充医疗保险']",22000.0,18-26K·16薪,广东,广州,,,113.373018,23.118215,https://www.zhipin.com/job_detail/e32dca421c55e43f0nV-29--FFBQ.html,e32dca421c55e43f0nV-29--FFBQ
游戏测试,抚州希浩互联网络,20-99人,游戏,学历不限,1-3年,[],"['交通补助', '包吃', '团建聚餐', '宿舍有空调', '包住', '年终奖', '员工旅游', '绩效奖金', '有无线网']",4500.0,3-6K,广东,广州,天河区,元岗,113.346062,23.170099,https://www.zhipin.com/job_detail/83c153a85daffd3203Z_39i0FFRV.html,83c153a85daffd3203Z_39i0FFRV
游戏测试,广州星空云游技术,100-499人,游戏,本科,1-3年,[],"['五险一金', '商业补充保险', '带薪年假', '绩效奖金', '定期体检', '意外险', '团建聚餐', '交通补助', '节日福利', '零食下午茶', '生日福利', '年终奖']",10500.0,10-11K,广东,广州,天河区,棠下,113.386847233637,23.1109473066889,https://www.zhipin.com/job_detail/e6469ce091d293580nZ92t20GVdZ.html,e6469ce091d293580nZ92t20GVdZ
初级游戏测试,广州市宏沃网络,20-99人,游戏,大专,1-3年,"['Java', 'C++', '丰富的游戏经验', '手游测试经验', '主机游戏测试经验', 'Python']","['节日福利', '五险一金', '底薪加提成', '零食下午茶', '团建聚餐', '加班补助', '绩效奖金', '保底工资', '宿舍有空调', '有无线网']",9500.0,7-12K,广东,广州,天河区,棠下,113.386512,23.126323,https://www.zhipin.com/job_detail/a75f1616169cb4f60nF53N21GVVT.html,a75f1616169cb4f60nF53N21GVVT
日结/线上/游戏测试/无经验/无门槛,北京法互通法律咨询,20-99人,法律,学历不限,经验不限,[],"['团建聚餐', '有无线网', '绩效奖金', '零食下午茶', '年终奖', '定期体检', '企业年金', '全勤奖', '工龄奖', '底薪加提成', '节日福利', '生日福利', '意外险', '通讯补贴', '补充医疗保险', '带薪年假', '保底工资', '五险一金', '员工旅游']",,50-100元/时,广东,广州,白云区,嘉禾,113.291339,23.206461,https://www.zhipin.com/job_detail/2d2423a48a78d65403Jy29i6GFBZ.html,2d2423a48a78d65403Jy29i6GFBZ
休闲游戏美术设计师（小游戏TOP公司）,指色网络,100-499人,互联网,大专,5-10年,"['界面设计', '休闲益智', 'PS', 'AE', '餐补', 'AI', '平面设计', '图标设计', '五险一金', '带薪假期', 'Q版', '手机游戏', '二次元', '大小周']","['团建聚餐', '年终奖', '零食下午茶', '加班补助', '员工旅游', '全勤奖', '定期体检', '绩效奖金', '底薪加提成', '带薪年假', '节日福利', '保底工资', '餐补', '带薪生日假', '停车费补贴', '节假日加班费', '免息贷款', '法定节假日三薪', '五险一金']",20500.0,18-23K·13薪,广东,广州,海珠区,琶洲,113.356997,23.097828,https://www.zhipin.com/job_detail/94c700b98ff24f1603B83t-6EldQ.html,94c700b98ff24f1603B83t-6EldQ
游戏测试,株洲纯蔷商贸有限公司,0-20人,互联网,学历不限,经验不限,[],[],6500.0,6-7K,广东,广州,白云区,嘉禾,113.282029,23.228936,https://www.zhipin.com/job_detail/656693025486ed4d03V739q_GVpU.html,656693025486ed4d03V739q_GVpU
游戏测试专员,广州创投新能源科技,0-20人,进出口贸易,学历不限,1-3年,['主机游戏测试经验'],[],5500.0,3-8K,广东,广州,花都区,花山,113.215108,23.406025,https://www.zhipin.com/job_detail/1e0063cf28560e9b03R709m_F1JX.html,1e0063cf28560e9b03R709m_F1JX
游戏测试,Avia,500-999人,游戏,本科,5-10年,"['Java', 'Python', '计算机相关专业']","['节日福利', '生日福利', '餐补', '股票期权', '交通补助', '团建聚餐', '补充商业保险', '撸猫猫', '补充医疗保险', '定期体检', '文化社团活动', '员工旅游', '全额五险一金', '带薪年假', '年终奖', '住房补贴', '五险一金']",55000.0,40-70K,广东,广州,天河区,棠下,113.37995115364633,23.117726678658716,https://www.zhipin.com/job_detail/64de766e6cf2b85a0nF80tu9F1JT.html,64de766e6cf2b85a0nF80tu9F1JT
游戏功能测试工程师,安徽艾偲信息技术,20-99人,计算机软件,大专,3-5年,"['功能测试', 'MOBA']","['绩效奖金', '年终奖']",17500.0,15-20K,广东,广州,海珠区,琶洲,113.405424,23.092704,https://www.zhipin.com/job_detail/2509cf0c3399d9690nF73Nq0FlZY.html,2509cf0c3399d9690nF73Nq0FlZY
游戏测试工程师,海南万起,100-499人,游戏,大专,1-3年,"['研发游戏测试经验', '手游测试经验', '上线游戏测试经验']","['生日福利', '员工旅游', '节日福利', '带薪年假', '餐补', '团建聚餐', '五险一金', '全勤奖', '保底工资', '定期体检', '零食下午茶']",7000.0,6-8K,广东,广州,天河区,车陂,113.400716,23.13077,https://www.zhipin.com/job_detail/97f39e253ddd783f0nd_2tm6E1ZU.html,97f39e253ddd783f0nd_2tm6E1ZU
游戏测试工程师,有玩网络,20-99人,游戏,大专,经验不限,['手游测试经验'],"['全勤奖', '定期体检', '餐补', '员工旅游', '年终奖', '五险一金', '零食下午茶', '节日福利', '带薪年假']",5000.0,4-6K,广东,广州,海珠区,琶洲,113.345163,23.102432,https://www.zhipin.com/job_detail/68efa6e3f230e8d51Hd929-9EVdQ.html,68efa6e3f230e8d51Hd929-9EVdQ
游戏试玩,小阿酷网络,20-99人,游戏,学历不限,1-3年,"['游戏', '游戏测试', '游戏试玩']","['全勤奖', '员工旅游']",9000.0,7-11K,广东,广州,白云区,白云大道,113.298504,23.214151,https://www.zhipin.com/job_detail/4e6e2dc05e47a8e91nZ93tu1EFdQ.html,4e6e2dc05e47a8e91nZ93tu1EFdQ
腾娱-FPS游戏测试工程师,腾讯,10000人以上,互联网,本科,3-5年,"['手游测试经验', '主机游戏测试经验', '计算机相关专业']","['意外险', '节日福利', '免费班车', '有无线网', '五险一金', '员工旅游', '补充医疗保险', '公仔周边活动', '定期体检', '年终奖', '带薪年假', '团建聚餐', '免费健身房', '交通补助']",16000.0,12-20K·14薪,广东,广州,海珠区,琶洲,113.344207,23.103306,https://www.zhipin.com/job_detail/90def2311bf895301X1829W_FVJZ.html,90def2311bf895301X1829W_FVJZ
游戏测试,广州果橙,100-499人,计算机软件,大专,经验不限,"['丰富的游戏经验', '手游测试经验', 'Lua', 'Python']","['零食下午茶', '项目奖金', '带薪年假', '团建活动', '节日福利', '五险一金', '用餐福利', '休闲娱乐']",4500.0,4-5K,广东,广州,天河区,棠下,113.376838,23.124303,https://www.zhipin.com/job_detail/ff95ad40e543c0520nd40ty6FVpQ.html,ff95ad40e543c0520nd40ty6FVpQ
游戏测试,嘿游互娱,20-99人,游戏,大专,经验不限,"['游戏测试', '游戏']","['五险一金', '节日福利', '带薪年假', '年终奖', '餐补', '员工旅游', '零食下午茶']",4000.0,3-5K,广东,广州,海珠区,琶洲,113.367389,23.095755,https://www.zhipin.com/job_detail/2b7f443a654cc4d70HB53NS5GFs~.html,2b7f443a654cc4d70HB53NS5GFs~
游戏测试,四季电商,20-99人,电子商务,学历不限,经验不限,[],"['全勤奖', '年终奖', '员工旅游']",,10-40元/时,广东,广州,海珠区,凤阳,113.3151,23.072494,https://www.zhipin.com/job_detail/c2f8a16339641fd10nZ62tm-F1JT.html,c2f8a16339641fd10nZ62tm-F1JT
游戏测试主管,弘睿游戏,20-99人,游戏,大专,1-3年,"['丰富的游戏经验', '手游测试经验']",[],14500.0,11-18K,广东,广州,天河区,棠下,113.372514,23.126119,https://www.zhipin.com/job_detail/0560da5e80f595600nV92dq8GFRV.html,0560da5e80f595600nV92dq8GFRV
游戏测试实习生,灵感游戏,100-499人,游戏,本科,,[],"['租房补贴', '带薪年假', '绩效奖金', '定期体检', '各种节日活动', '知识库共享', '住房补贴', '零食下午茶', '包吃', '餐补', '年度体检', '交通补助', '年终奖', '股票期权', '团建聚餐', '五险一金', '节日福利']",,120-150元/天,广东,广州,天河区,棠下,113.382296,23.119658,https://www.zhipin.com/job_detail/7db6d7b4025a09fc0nFz2du8GVtS.html,7db6d7b4025a09fc0nFz2du8GVtS
游戏测试开发工程师,北京某大型游戏公司,1000-9999人,游戏,本科,5-10年,"['Python', 'Java', '主机游戏测试经验', '游戏测试']","['节日福利', '股票期权', '住房补贴', '餐补', '通讯补贴', '补充医疗保险', '带薪年假', '交通补助', '意外险', '零食下午茶', '员工旅游', '生日福利', '团建聚餐', '五险一金', '加班补助', '定期体检', '年终奖']",42500.0,35-50K·15薪,广东,广州,,,113.317536,23.075188,https://www.zhipin.com/job_detail/d2936d8a04a089030nJ62ti_EVFT.html,d2936d8a04a089030nJ62ti_EVFT
游戏测试专员,三象游戏,20-99人,游戏,大专,1年以内,"['丰富的游戏经验', '手游测试经验', 'MySQL', '喜欢游戏', '应届生', '计算机相关专业']",[],5500.0,4-7K,广东,广州,海珠区,琶洲,113.386718,23.091938,https://www.zhipin.com/job_detail/89482b92073f9b3403x_39-0F1NZ.html,89482b92073f9b3403x_39-0F1NZ
测试工程师（游戏、直播）,广州某中型移动互联网出海平台公司,100-499人,互联网,本科,3-5年,"['功能测试', '性能测试', '自动化测试', 'Python', 'MySQL', 'Shell', 'Java', 'Jira', '计算机相关专业', '测试工作经验', 'iOS/Android测试经验', '自动化测试经验', '软件开发经验', '数值测试']","['节日福利', '团建聚餐', '年终奖', '绩效奖金', '员工旅游', '补充医疗保险', '定期体检', '零食下午茶', '餐补', '五险一金']",20000.0,15-25K,广东,广州,,,113.372925,23.118995,https://www.zhipin.com/job_detail/5ec46ee87f2fb7720nd42Nm-FVRR.html,5ec46ee87f2fb7720nd42Nm-FVRR
游戏测试组长,米茄科技,100-499人,游戏,学历不限,5-10年,['用研经验'],"['交通补助', '全勤奖', '年终奖', '生日福利', '零食下午茶', '餐补', '员工旅游', '带薪年假', '团建聚餐', '五险一金', '节日福利']",16500.0,15-18K·13薪,广东,广州,天河区,车陂,113.400209,23.130488,https://www.zhipin.com/job_detail/f56ddb02718563d203F_39W_F1dT.html,f56ddb02718563d203F_39W_F1dT
游戏测试,祺曜互娱,20-99人,游戏,大专,1年以内,"['自动化测试', '手游测试', 'Python']","['年终奖', '员工祝贺金', '项目奖金', '优越办公环境', '交通补助', '全勤奖', '节日福利', '带薪年假', '五险一金', '零食下午茶', '包吃']",7500.0,5-10K·13薪,广东,广州,天河区,车陂,113.384621,23.118924,https://www.zhipin.com/job_detail/e1bc747bd676c2bb1nJ63NS5GFVS.html,e1bc747bd676c2bb1nJ63NS5GFVS
游戏测试,源梦,20-99人,游戏,大专,1-3年,"['Windows', 'Android', 'MySQL', '功能测试', '系统测试', '手游测试', '禅道']","['五险一金', '全勤奖', '员工旅游', '包吃', '交通补助', '年终奖', '带薪年假', '定期体检', '补充医疗保险', '节日福利']",8000.0,6-10K,广东,广州,天河区,上社,113.372411,23.123241,https://www.zhipin.com/job_detail/d4f5aa0889a1ae9e1XV62tm4F1tS.html,d4f5aa0889a1ae9e1XV62tm4F1tS
游戏测试工程师,有些玩法网络,20-99人,游戏,大专,3-5年,"['Shell', '软件测试经验', '丰富的游戏经验', 'MySQL', '小游戏平台', '计算机相关专业', 'Python']","['带薪年假', '生日福利', '员工旅游', '餐补', '交通补助', '节日福利', '年终奖', '五险一金', '零食下午茶', '全勤奖', '团建聚餐', '加班补助', '法定节假日三薪']",12500.0,10-15K,广东,广州,天河区,黄村,113.407646,23.125489,https://www.zhipin.com/job_detail/04a081b6c8d5ecd90nVz3N66E1VS.html,04a081b6c8d5ecd90nVz3N66E1VS
游戏测试,广州开锐技术有限公司,0-20人,游戏,本科,3-5年,[],[],12500.0,10-15K,广东,广州,海珠区,琶洲,113.369087,23.096807,https://www.zhipin.com/job_detail/c805fbba8fa730c40nZ629S-FlFR.html,c805fbba8fa730c40nZ629S-FlFR
游戏测试专员（链游，可实习）,广州码农兄弟信息科技,0-20人,互联网,学历不限,1年以内,"['web3', '区块链', '游戏']","['五险一金', '年终奖', '绩效奖金', '生日福利', '保底工资', '包住', '带薪年假', '底薪加提成', '定期体检']",6000.0,4-8K,广东,广州,番禺区,南村,113.35229,23.011443,https://www.zhipin.com/job_detail/3b54dbab7f61661c1HN-3dm-GVBT.html,3b54dbab7f61661c1HN-3dm-GVBT
游戏测试,新学科技,20-99人,计算机软件,本科,1-3年,"['计算机相关专业', 'C++', 'MySQL', 'Java']",[],12000.0,10-14K,广东,广州,天河区,棠下,113.376837,23.127621,https://www.zhipin.com/job_detail/c9d11832120c06881HFz3t64F1tT.html,c9d11832120c06881HFz3t64F1tT
测试工程师（多方向培养）,辰耀,20-99人,计算机软件,大专,经验不限,[],[],6000.0,5-7K,广东,广州,番禺区,市桥,113.387241,22.976176,https://www.zhipin.com/job_detail/636c853abc014d220nBz2tm_EFRV.html,636c853abc014d220nBz2tm_EFRV
游戏测试工程师(高级-广州),HUNGRY STUDIO,1000-9999人,游戏,本科,5-10年,[],"['交通补助', '带薪年假', '五险一金', '节假日加班费', '节日福利', '包吃', '团建聚餐', '住房补贴', '绩效奖金', '加班补助', '法定节假日三薪', '保底工资', '年终奖', '生日福利']",28500.0,22-35K,广东,广州,天河区,棠下,113.375549,23.116751,https://www.zhipin.com/job_detail/86d5b9a68ada14600nJ72dS6E1JR.html,86d5b9a68ada14600nJ72dS6E1JR
游戏测试,上海琎为,0-20人,咨询,本科,3-5年,[],[],20000.0,15-25K·15薪,广东,广州,天河区,棠下,113.373018,23.118215,https://www.zhipin.com/job_detail/aa14d819f0d8218503Z539y9FVZQ.html,aa14d819f0d8218503Z539y9FVZQ
游戏测试,幻动无极,20-99人,游戏,大专,3-5年,[],"['绩效奖金', '零食下午茶', '员工旅游', '带薪年假', '弹性工作时间', '年终奖', '五险一金', '节日福利', '项目奖']",6500.0,5-8K,广东,广州,海珠区,琶洲,113.383331,23.103517,https://www.zhipin.com/job_detail/c832496216a2b94d0nZ72dm-F1tR.html,c832496216a2b94d0nZ72dm-F1tR
游戏测试,广州兴荣投资合伙...,20-99人,投资/融资,中专/中技,经验不限,[],[],5500.0,5-6K,广东,广州,天河区,石牌,113.326989,23.121903,https://www.zhipin.com/job_detail/b65b3c657acd854603V529m8GVRU.html,b65b3c657acd854603V529m8GVRU
高级游戏测试工程师,荔枝集团,100-499人,互联网,本科,3-5年,[],"['定期体检', '员工旅游', '健身房', '团建聚餐', '年终奖', '餐补', '生日福利', '带薪年假', '五险一金', '交通补助', '商业保险', '零食下午茶', '补充医疗保险', '节日福利']",17500.0,17-18K,广东,广州,天河区,车陂,113.384621,23.118924,https://www.zhipin.com/job_detail/7431c3823b6ba9ed03193dS8GFFQ.html,7431c3823b6ba9ed03193dS8GFFQ
游戏商务,奥创互娱,100-499人,游戏,大专,3-5年,"['游戏渠道商务', '游戏', '游戏发行', '产品引入']","['节日福利', '团建聚餐', '生日福利', '年终奖', '带薪年假', '加班补助', '全勤奖', '五险一金']",20000.0,15-25K,广东,广州,,,113.37230361874053,23.123164292425393,https://www.zhipin.com/job_detail/03c799e0d346f76e0nFy0t-6EFBY.html,03c799e0d346f76e0nFy0t-6EFBY
高级游戏测试工程师-slg,彩蛋科技,20-99人,游戏,大专,3-5年,[],"['餐补', '团建活动', '定期体检', '全勤奖', '员工旅游', '零食下午茶', '团建聚餐', '带薪年假', '五险一金', '人体工学椅', '节日福利']",12500.0,10-15K·13薪,广东,广州,天河区,小新塘,113.412804,23.171858,https://www.zhipin.com/job_detail/ad6c28a63fbfd19003F_2dW8F1JQ.html,ad6c28a63fbfd19003F_2dW8F1JQ
IAA游戏制作人,手盟网络,100-499人,互联网,本科,5-10年,['IAA游戏'],"['夜班补助', '年终奖', '定期体检', '笔记本津贴', '有无线网', '餐补', '补充医疗保险', '员工旅游', '团建聚餐', '底薪加提成', '包吃', '生日福利', '带薪年假', '零食下午茶', '节日福利', '五险一金', '绩效奖金']",25000.0,20-30K,广东,广州,天河区,车陂,113.380585,23.117888,https://www.zhipin.com/job_detail/fb6c462f00bd9c8c0nR42ti0GVdW.html,fb6c462f00bd9c8c0nR42ti0GVdW
SLG中级游戏测试工程师,妙悦网络,100-499人,游戏,大专,1-3年,[],"['带薪年假', '年终奖', '交通补助', '节假日加班费', '节日福利', '法定节假日三薪', '绩效奖金', '有无线网', '团建聚餐', '全勤奖', '五险一金', '包吃', '零食下午茶']",6000.0,5-7K,广东,广州,海珠区,琶洲,113.383551,23.103514,https://www.zhipin.com/job_detail/e67814f3ef0d5c6d0nFz0tm7F1RY.html,e67814f3ef0d5c6d0nFz0tm7F1RY
游戏测试,派乐游戏,20-99人,游戏,本科,3-5年,[],"['定期体检', '意外险', '五险一金']",16000.0,12-20K,广东,广州,天河区,棠下,113.380844,23.117975,https://www.zhipin.com/job_detail/6f3dde5755d64b1203By0ti0FFJS.html,6f3dde5755d64b1203By0ti0FFJS
小游戏主策划,广州创域,100-499人,游戏,本科,3-5年,"['RTS游戏', '小游戏', '主策', '休闲益智', '肉鸽', '模拟经营', '塔防', '射击游戏', '创新玩法']","['生日福利', '绩效奖金', '带薪年假', '节日福利', '餐补', '年终奖', '零食下午茶', '全勤奖', '五险一金', '定期体检', '团建聚餐']",20000.0,15-25K·13薪,广东,广州,天河区,石牌,113.33289971932629,23.11607803232604,https://www.zhipin.com/job_detail/3e77b2228aaf9c010nJ52t-8FFtX.html,3e77b2228aaf9c010nJ52t-8FFtX
游戏测试,林州市博蓝信息科...,500-999人,游戏,学历不限,经验不限,"['三角洲', '原神', '崩铁', '鸣潮', '燕云']",[],,45-600元/时,广东,广州,天河区,棠下,113.359647,23.140788,https://www.zhipin.com/job_detail/bcb65fa6c60f8c6703Jy3tS-FltV.html,bcb65fa6c60f8c6703Jy3tS-FltV
游戏测试工程师,星跃游戏,0-20人,游戏,学历不限,3-5年,"['Python', '手游测试经验']","['绩效奖金', '年终奖', '五险一金']",4500.0,3-6K,广东,广州,天河区,东圃,113.404995,23.120381,https://www.zhipin.com/job_detail/47a0d60203d678000nF72du0EFdS.html,47a0d60203d678000nF72du0EFdS
游戏测试,长河,0-20人,互联网,大专,3-5年,"['手游测试经验', '丰富的游戏经验']",[],6000.0,4-8K,广东,广州,越秀区,北京路,113.27715158712867,23.11494503109966,https://www.zhipin.com/job_detail/d1b08f8d5a2ac8590nZ-2ti6GFtY.html,d1b08f8d5a2ac8590nZ-2ti6GFtY
游戏测试实习生,山颠科技,20-99人,互联网,本科,,"['丰富的游戏经验', '手游测试经验']","['餐补', '生日福利', '零食下午茶', '包吃', '五险一金', '带薪年假', '团建聚餐', '绩效奖金', '年终奖']",,100-150元/天,广东,广州,天河区,棠下,113.372304,23.123164,https://www.zhipin.com/job_detail/2e4192303c6a6a581Hxy39i7F1ZY.html,2e4192303c6a6a581Hxy39i7F1ZY
游戏主策划,猎奇互娱,100-499人,互联网,大专,5-10年,"['主策', '模拟经营', '塔防']","['交通补助', '五险一金', '全勤奖', '运动健身', '餐补', '带薪年假', '补充医疗保险', '绩效奖金', '节日福利', '零食下午茶', '通讯补贴', '年终奖', '定期体检', '法定节假日三薪']",25000.0,20-30K,广东,广州,,,113.374895,23.131951,https://www.zhipin.com/job_detail/4bcbb99f57a317790nJ42tq7ElFX.html,4bcbb99f57a317790nJ42tq7ElFX
游戏制作人,某大型游戏公司,500-999人,游戏,本科,5-10年,[],"['加班补助', '团建聚餐', '全勤奖', '育儿假', '零食下午茶', '通讯补贴', '交通补助', '节假日加班费', '节日福利', '员工旅游', '六险一金', '带薪年假', '定期体检', '生日福利', '意外险', '年终奖']",40000.0,30-50K·13薪,广东,广州,,,113.3833286643511,23.116841347294347,https://www.zhipin.com/job_detail/76b7be5c8bfd1ce60nJ52dS6GFNZ.html,76b7be5c8bfd1ce60nJ52dS6GFNZ
游戏机测试,广州市越秀区光前...,0-20人,其他消费品,学历不限,经验不限,[],[],,500-3000元/月,广东,广州,越秀区,东湖,113.284558,23.116605,https://www.zhipin.com/job_detail/b71a7f3cd2a8961803B4396_FlRQ.html,b71a7f3cd2a8961803B4396_FlRQ
游戏本地化测试（LQA）专员招聘（远程）,广州宽涛力康网络科技,20-99人,翻译,学历不限,经验不限,"['游戏本地化', '丰富的游戏经验', '手游测试经验', '游戏翻译', '游戏测试', '跑测', '主机游戏测试经验', '小语种翻译']","['节日福利', '保底工资', '意外险', '带薪年假', '定期体检', '员工旅游', '年终奖', '五险一金', '团建聚餐']",,100-120元/时,广东,广州,天河区,体育中心,113.319795,23.126915,https://www.zhipin.com/job_detail/bc66795beef0cfb903d53965FVNY.html,bc66795beef0cfb903d53965FVNY
房卡游戏负责人,华祥数字科技,1000-9999人,互联网,本科,5-10年,"['卡牌/战棋', '手游', '不接受居家办公', '资深游戏玩家', '游戏活动运营', '数据分析能力', '渠道推广经验', '游戏内容运营', '游戏社群/用户运营']","['五险一金', '定期体检', '年终奖', '节日福利', '绩效奖金', '生日福利', '带薪年假', '保底工资', '加班补助', '底薪加提成', '员工旅游', '团建聚餐', '零食下午茶', '交通补助', '餐补']",24000.0,20-28K,广东,广州,天河区,天河公园,113.370484,23.124162,https://www.zhipin.com/job_detail/d26e42e1c7feb84903162t-9E1FZ.html,d26e42e1c7feb84903162t-9E1FZ
办公室轻松工作+游戏试玩+保底4200,广州零皓,0-20人,游戏,大专,1-3年,"['手游测试经验', '主机游戏测试经验']","['有无线网', '底薪加提成', '五险一金', '带薪年假', '绩效奖金', '保底工资', '餐补', '年终奖', '全勤奖']",6500.0,6-7K,广东,广州,天河区,黄村,113.424374,23.129554,https://www.zhipin.com/job_detail/3e97b7a239af42a11HN62NS-EFBZ.html,3e97b7a239af42a11HN62NS-EFBZ
云手机渠道经理（游戏方向）,某大型互联网上市公司,100-499人,互联网,大专,5-10年,"['运营管理', '团队管理', '游戏平台', '用户运营', '活动运营', '内容运营', '社群运营', '渠道运营']","['零食下午茶', '五险一金', '节日福利', '餐补', '定期体检', '股票期权', '团建聚餐', '年终奖', '加班补助', '包吃', '带薪年假', '通讯补贴', '生日福利', '全勤奖']",26000.0,22-30K,广东,广州,,,113.38228566095006,23.160671369891006,https://www.zhipin.com/job_detail/7650556d1a1b5e8d0nJ72dS5EFFT.html,7650556d1a1b5e8d0nJ72dS5EFFT
游戏测试（包餐）,广州森闲网络科技,20-99人,游戏,本科,1-3年,"['MySQL', '手游测试经验', 'slg']","['全勤奖', '年终奖', '带薪年假', '餐补', '交通补助', '节日福利', '零食下午茶', '包吃', '员工旅游', '加班补助', '五险一金', '团建聚餐', '夜班补助']",7000.0,6-8K,广东,广州,天河区,棠下,113.38271065675066,23.11984927031394,https://www.zhipin.com/job_detail/bb973ba12c26dc5b0nB53du4F1FW.html,bb973ba12c26dc5b0nB53du4F1FW
游戏测试工程师-长沙,途游游戏,1000-9999人,游戏,本科,3-5年,"['Java', '丰富的游戏经验', '手游测试经验', 'Python']","['零食下午茶', '节假日加班费', '全勤奖', '年终奖', '通讯补贴', '股票期权', '生日福利', '免费工装', '团建聚餐', '带薪年假', '员工旅游', '补充医疗保险', '餐补', '绩效奖金', '交通补助', '节日福利', '定期体检', '五险一金']",12500.0,10-15K,广东,广州,越秀区,东风中路,113.313872,23.123353,https://www.zhipin.com/job_detail/ea9e97f6c672cc811H1z2t-6F1tT.html,ea9e97f6c672cc811H1z2t-6F1tT
